experiment_name,run_uuid,run_name,status,function,model_arch,n_params,best_val_loss,final_test_loss,hessian_trace,critical_sharpness,grad_cosine_sim,grad_noise_scale,train_per_param
sweep-levy-v3-ratio,008926a4bcb8496aa855fab0c3071a26,trial081_fourier_h12_b2_f20_s1.0_lr6.4e-03_bs256,FINISHED,levy_n20000_k3_ss6_seed42_train,fourier,1129.0,0.556509256362915,0.8859556913375854,13717.6708984375,0.037529964696781645,-0.23940522968769073,0.32747074567579537,7.085916740478299
sweep-franke-v3-ratio,02df8728f1d34de4ad30a168c085f990,trial154_siren_h16_l3_w19_lr8.6e-05_bs64,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,609.0,9.856693941401318e-05,9.578816388966516e-05,1861.2674560546875,0.0010578337112929267,0.28674811124801636,0.0058065940197175375,13.136288998357964
sweep-bukin-v3-ratio,035081166b414be0b7b3700e4f242d79,trial043_fourier_h12_b1_f8_s23.9_lr2.2e-03_bs128,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,529.0,2112.950439453125,2092.14208984375,76826.71875,0.22725471547516168,-0.19904184341430664,11673.537335421166,15.122873345935728
sweep-bukin-v3-ratio,03796e6978f44353a2cf76fa9418d38a,trial080_fourier_h12_b1_f12_s3.6_lr1.1e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,98.98064422607422,102.72648620605469,144816.3125,0.06088839642631247,-0.37236133217811584,3127.1231524539417,12.8
sweep-franke-v3-ratio,03b0a72dd34c475bb617f8cc8b33928e,trial124_siren_h16_l3_w19_lr8.1e-05_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,609.0,9.395248343935236e-05,9.448733908357099e-05,1012.957275390625,0.0007862337609974054,0.13248980045318604,0.007249860566259643,13.136288998357964
sweep-peaks-v3-ratio,04e00fa74d244dd2913499a6d7b0cceb,trial021_siren_h20_l3_w24_lr7.3e-05_bs256,FINISHED,peaks_n20000_k3_ss5_seed42_train,siren,921.0,0.0039809830486774445,0.00404580170288682,73806.4140625,0.0009537500520580712,-0.12059243768453598,0.0032512916060063006,8.686210640608035
sweep-eggholder-v3-ratio,0605c7f468b54235a732a894af2215bb,trial071_mlp_h12_b2_relu_lr3.3e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,22510.43359375,23580.80078125,120048048.0,0.049566471874267146,0.01909271813929081,86939994.78977643,11.887072808320951
sweep-franke-v3-ratio,0619edcc5f624a189057ec8dafca8e7e,trial067_siren_h20_l3_w20_lr1.3e-04_bs32,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,0.00015743916446808726,0.00017183581076096743,1635.885009765625,0.0028986243222572025,0.26055943965911865,3.068688273530733e-05,8.686210640608035
sweep-ackley-v3-ratio,062b6228297f494a90095e2149f0ef70,trial004_fourier_h16_b1_f16_s7.6_lr1.6e-04_bs64,FINISHED,ackley_n20000_k3_ss5_seed42_train,fourier,1089.0,4.165544509887695,4.168477535247803,719.833740234375,0.22338348543547404,0.18287219107151031,0.08537293393687743,7.3461891643709825
sweep-bukin-v3-ratio,0704a6c41706414981153a09c9bf9e49,trial169_fourier_h12_b1_f16_s2.7_lr2.7e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,83.71376037597656,133.8448028564453,87433.015625,0.09725407066011399,-0.6605067849159241,3164.1732537517237,11.095700416088766
sweep-franke-v3-ratio,07d795df95274cc7b0a1903a0c471c3a,trial063_siren_h20_l3_w13_lr1.9e-04_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,9.856812539510429e-05,0.00010089211718877777,931.6949462890625,0.0012105032765765454,0.14930550754070282,6.581754696207425e-06,8.686210640608035
sweep-bukin-v3-ratio,0867eca973e342bab3231ca5bd8aaed2,trial062_fourier_h12_b1_f12_s10.8_lr6.7e-03_bs256,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,320.609130859375,302.60699462890625,295253.03125,0.20080358284128483,0.09854386746883392,2158.6747414684755,12.8
sweep-bukin-v3-ratio,0aa446e34a344d23b22e4bc78c6f417d,trial075_fourier_h12_b1_f12_s3.5_lr4.7e-03_bs256,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,157.03231811523438,154.61524963378906,427904.1875,0.05862608336359593,0.027187779545783997,1106.4050084110334,12.8
sweep-bukin-v3-ratio,0ad3f77d6f3447849b4ff9881744b921,trial171_fourier_h12_b1_f16_s2.2_lr2.4e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,44.16280746459961,50.70630645751953,115568.7578125,0.03635809721721754,0.37404245138168335,2155.35536414571,11.095700416088766
sweep-peaks-v3-ratio,0c3d11d6f2f1436eb387587c59ce5bcb,trial041_siren_h20_l3_w26_lr1.1e-04_bs128,FINISHED,peaks_n20000_k3_ss5_seed42_train,siren,921.0,0.004517275840044022,0.005349504761397839,47058.7109375,0.00158775605915495,0.5690428018569946,0.010693477860699971,8.686210640608035
sweep-bukin-v3-ratio,0c400f416d504924aab2ae2461406d63,trial184_fourier_h12_b1_f16_s1.2_lr3.0e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,13.127859115600586,15.904951095581055,50549.03515625,0.029911794648077607,-0.609929621219635,2232.3608318572324,11.095700416088766
sweep-bukin-v3-ratio,0e2cc2068c7f4cc19a87726f67207d0d,trial129_fourier_h12_b1_f12_s1.8_lr1.6e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,110.26618957519531,132.7891845703125,188389.578125,0.06751417527009357,0.2864125072956085,2677.870087978648,12.8
sweep-levy-v3-ratio,0f89191845f94f4d99f1e1e375d682ba,trial072_fourier_h12_b2_f20_s1.2_lr6.9e-03_bs256,FINISHED,levy_n20000_k3_ss6_seed42_train,fourier,1129.0,0.5217141509056091,0.5348644256591797,9621.6689453125,0.014130244134059833,0.20646964013576508,0.19100787749154655,7.085916740478299
sweep-bukin-v3-ratio,0ff2419f08a9497cb257e8468bc13e5c,trial158_fourier_h12_b1_f16_s1.0_lr2.5e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,14.636486053466797,17.6735897064209,52848.515625,0.022918523971384285,0.45388153195381165,1325.0263408341632,11.095700416088766
sweep-franke-v3-ratio,0ffa5172c8144883babfa3685dc9f370,trial082_siren_h20_l3_w14_lr2.2e-04_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,9.470860823057592e-05,0.00010464767547091469,892.6040649414062,0.001145686282125842,-0.00014785009261686355,5.994637607499172e-06,8.686210640608035
sweep-ackley-v3-ratio,139b1bb387e148f1937cf0981c14427d,trial101_fourier_h12_b2_f24_s1.9_lr6.3e-03_bs256,FINISHED,ackley_n20000_k3_ss5_seed42_train,fourier,1225.0,0.03845030814409256,0.03603535518050194,1172.213623046875,0.0064878839614613965,0.32300955057144165,0.0009872680016537489,6.530612244897959
sweep-levy-v3-ratio,139f37f029b74520bc6d47ac9b310453,trial065_fourier_h12_b2_f16_s17.6_lr2.9e-03_bs256,FINISHED,levy_n20000_k3_ss6_seed42_train,fourier,1033.0,248.1240997314453,271.9136047363281,11017.9072265625,0.5263212222441955,0.05576162785291672,20.342643390856384,7.744433688286544
sweep-levy-v3-ratio,152b82bc11314585a43329c55d46c93c,trial262_mlp_h12_b2_gelu_lr5.6e-03_bs32,FINISHED,levy_n20000_k3_ss6_seed42_train,mlp,673.0,1.919190526008606,2.826754093170166,11291.0673828125,0.0075300439875329896,0.6998331546783447,147.08189438539188,11.887072808320951
sweep-ackley-v3-ratio,154c8057038c4580a8301c987a57611f,trial013_fourier_h12_b1_f32_s1.1_lr2.4e-02_bs256,FINISHED,ackley_n20000_k3_ss5_seed42_train,fourier,1105.0,0.05896129459142685,0.11055061966180801,1830.44677734375,0.031603397304232825,0.9409713745117188,0.0035399199643858857,7.239819004524887
sweep-bukin-v3-ratio,15f537e68e8145398b46ea756b3c7c8f,trial076_fourier_h12_b1_f12_s6.4_lr6.0e-03_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,1717.2965087890625,1812.9661865234375,120619.4375,1.319640332409882,-0.48908957839012146,17469.784277966293,12.8
sweep-franke-v3-ratio,1630cf01223c47b3b4770aff9ee8f414,trial075_siren_h20_l3_w12_lr9.5e-05_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,9.528476221021265e-05,9.347542800242081e-05,1398.757080078125,0.0007829769732993475,0.7520491480827332,7.251211993206949e-06,8.686210640608035
sweep-ackley-v3-ratio,16448dba17e94f38b90d0023fbff6e94,trial091_fourier_h12_b2_f24_s1.5_lr8.2e-03_bs256,FINISHED,ackley_n20000_k3_ss5_seed42_train,fourier,1225.0,0.031823623925447464,0.03613269329071045,454.15887451171875,0.006655488878387631,0.9377700686454773,0.004163378391101549,6.530612244897959
sweep-eggholder-v3-ratio,17c9f9af603443d69de781c187addc3d,trial060_mlp_h12_b2_relu_lr2.1e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,28899.03125,26667.755859375,343078656.0,0.020819797181007307,0.023869959637522697,203528278.47811398,11.887072808320951
sweep-bukin-v3-ratio,17d526cf73d5414a953767332702a205,trial061_fourier_h12_b1_f12_s2.9_lr3.3e-03_bs128,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,778.1807250976562,749.2127075195312,914552.8125,0.12144637021876273,0.33791592717170715,9917.132109460754,12.8
sweep-eggholder-v3-ratio,18592c3d5018491c99d597f5d1241865,trial105_mlp_h12_b2_relu_lr2.5e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,27503.880859375,27556.38671875,65955360.0,0.05080315107306671,0.5170289278030396,222631113.7167411,11.887072808320951
sweep-levy-v3-ratio,19273338b2b64bf6ab4d33aa30c7e3ef,trial000_siren_h28_l2_w19_lr2.3e-05_bs128,FINISHED,levy_n20000_k3_ss6_seed42_train,siren,925.0,184.75953674316406,195.63768005371094,1161681.0,0.022339850000484267,0.009217769838869572,26.667810690094644,8.64864864864865
sweep-bukin-v3-ratio,1a81b96778a04aeeafa0521a3561dd0a,trial044_fourier_h12_b1_f8_s24.8_lr2.5e-03_bs128,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,529.0,2110.53173828125,2104.523681640625,202768.5625,0.36283674785386644,-0.14097782969474792,14464.813515537291,15.122873345935728
sweep-peaks-v3-ratio,1d2d372acd9b4ce18de6d43d9f3fc0d4,trial003_fourier_h16_b0_f24_s10.6_lr1.4e-04_bs128,FINISHED,peaks_n20000_k3_ss5_seed42_train,fourier,801.0,3.1157288551330566,3.300029993057251,191.24908447265625,1.1771496668357162,0.1210896372795105,0.009091081892071792,9.987515605493133
sweep-eggholder-v3-ratio,1d5a6caccd95440495205c36de4c6af3,trial022_fourier_h12_b1_f8_s1.5_lr2.0e-04_bs128,FINISHED,eggholder_n20000_k3_ss7_seed42_train,fourier,529.0,39169.10546875,38506.0703125,4516942.5,0.40958524787843165,0.25272905826568604,3452201.753549848,15.122873345935728
sweep-franke-v3-ratio,1e6895401477418a9f8cbf38f7c47540,trial051_siren_h20_l3_w18_lr2.5e-04_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,0.00010239756375085562,0.00010349918738938868,1185.958740234375,0.0008085321932080532,-0.04119088128209114,2.2127620596899963e-05,8.686210640608035
sweep-franke-v3-ratio,1e91792d1b1f4219b4a284425e2840b0,trial159_siren_h16_l3_w17_lr3.2e-05_bs64,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,609.0,9.20123711694032e-05,9.924559708451852e-05,1639.79833984375,0.0011832029400846503,-0.53204345703125,0.0006434304182596723,13.136288998357964
sweep-bukin-v3-ratio,1ee3e79ffd624bea9ade5c08200c49d0,trial139_fourier_h12_b1_f12_s2.2_lr1.3e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,9.057340621948242,18.333810806274414,145248.984375,0.027682949829050903,-0.05225176364183426,521.1149522698809,12.8
sweep-peaks-v3-ratio,1f62f467650044e0a2ed72879059afec,trial004_fourier_h16_b1_f16_s7.6_lr1.6e-04_bs64,FINISHED,peaks_n20000_k3_ss5_seed42_train,fourier,1089.0,3.1701748371124268,3.2267980575561523,471.52532958984375,0.3177009570637853,0.010708237998187542,0.04091274637087565,7.3461891643709825
sweep-franke-v3-ratio,1fa5097317ab4e7c93e0fc79d64430b4,trial088_siren_h20_l3_w24_lr3.8e-04_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,0.00011762134818127379,0.00013590465823654085,3193.4873046875,0.0009240060174259693,0.43277159333229065,3.434311748388711e-05,8.686210640608035
sweep-franke-v3-ratio,1fc5e4b711a94d60830c3551390fd9b8,trial059_siren_h20_l3_w10_lr2.7e-04_bs128,FINISHED,franke_n20000_k3_ss4_seed42_train,siren,921.0,9.90701955743134e-05,9.808131289901212e-05,927.2283325195312,0.0011718084795944786,0.6999717950820923,7.1475381156168315e-06,8.686210640608035
sweep-bukin-v3-ratio,20510679fe8b45a383ed9c24f9199b28,trial094_fourier_h12_b1_f12_s3.7_lr5.4e-03_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,121.15504455566406,117.94927215576172,288000.46875,0.20987346920763036,0.06658313423395157,4378.263930998336,12.8
sweep-levy-v3-ratio,20ded36edea44115a15bb295a5e8c7c3,trial073_fourier_h12_b2_f20_s1.0_lr6.8e-03_bs256,FINISHED,levy_n20000_k3_ss6_seed42_train,fourier,1129.0,0.429127037525177,0.46410802006721497,5437.82177734375,0.017755368305548237,0.20818930864334106,0.09322041595291981,7.085916740478299
sweep-levy-v3-ratio,20e34576040c4859a02b02fb8f1c34ff,trial199_mlp_h12_b2_gelu_lr2.4e-02_bs256,FINISHED,levy_n20000_k3_ss6_seed42_train,mlp,673.0,1.741334080696106,2.5145773887634277,27499.740234375,0.011991129738892065,0.9493975043296814,16.638023311262884,11.887072808320951
sweep-levy-v3-ratio,2191e60aac3f44079e8579e293ad8c68,trial170_fourier_h12_b1_f8_s1.0_lr2.3e-02_bs256,FINISHED,levy_n20000_k3_ss6_seed42_train,fourier,529.0,1.2920327186584473,1.5911787748336792,5508.19482421875,0.07616287825993792,-0.005237439647316933,1.6088292395963544,15.122873345935728
sweep-eggholder-v3-ratio,21afda70108b4d89890db59cea1332dc,trial026_fourier_h24_b0_f8_s12.3_lr2.4e-04_bs128,FINISHED,eggholder_n20000_k3_ss7_seed42_train,fourier,433.0,91123.984375,85892.46875,9672.693359375,1.0018742689082398,0.19552971422672272,3718.993898477875,18.475750577367204
sweep-peaks-v3-ratio,21e1c54b99fe440c8e644ba8caf31c9d,trial058_siren_h24_l3_w21_lr8.7e-05_bs64,FINISHED,peaks_n20000_k3_ss5_seed42_train,siren,1297.0,0.004272138699889183,0.004489555489271879,32009.900390625,0.0021874535728486923,0.14256566762924194,0.004454518078798777,6.168080185042405
sweep-bukin-v3-ratio,226760ef85804400b81d3b49308961cf,trial167_fourier_h12_b1_f16_s1.1_lr2.6e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,7.165517807006836,7.475063323974609,38360.1328125,0.007184390105164012,-0.2872539162635803,1802.1184549252634,11.095700416088766
sweep-bukin-v3-ratio,2276fa580b4048779fa3524992e4e7b6,trial087_fourier_h12_b1_f12_s3.7_lr5.7e-03_bs256,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,45.48047637939453,43.617408752441406,503949.1875,0.04199173012088407,-0.22525115311145782,310.39558776293006,12.8
sweep-eggholder-v3-ratio,233287fd307e4559ac2f54097ff8eaba,trial037_fourier_h12_b0_f32_s15.1_lr7.2e-04_bs128,FINISHED,eggholder_n20000_k3_ss7_seed42_train,fourier,793.0,83739.484375,80586.0078125,101364.65625,1.4727128031901373,-0.12603409588336945,36946.5656144794,10.08827238335435
sweep-eggholder-v3-ratio,26f7e6ed5cc44a7f95478ca516a376f9,trial096_mlp_h12_b2_relu_lr2.8e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,35044.96875,35188.328125,25474006.0,0.13419813028632505,0.36043694615364075,82066600.67351726,11.887072808320951
sweep-eggholder-v3-ratio,285f9426323d4dd6a44402baceb11aa8,trial102_mlp_h12_b2_relu_lr3.3e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,29161.318359375,28832.154296875,158821296.0,0.10834500360098959,-0.5589726567268372,107370516.82217848,11.887072808320951
sweep-eggholder-v3-ratio,28efdf8119d94ec8ba7ed2983e99c093,trial051_fourier_h24_b0_f8_s3.7_lr1.4e-04_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,fourier,433.0,84007.2734375,80526.59375,3548.489501953125,1.1568784458931933,-0.17114439606666565,13315.73893248672,18.475750577367204
sweep-eggholder-v3-ratio,29e283820ab04a6093948058f5a9ef6f,trial074_mlp_h12_b2_relu_lr4.6e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,28913.076171875,28136.66796875,128046488.0,0.02353569182085048,0.26766395568847656,202469416.9097528,11.887072808320951
sweep-peaks-v3-ratio,2acc88854f794e6b929c9c5530829228,trial018_siren_h20_l3_w23_lr4.2e-05_bs256,FINISHED,peaks_n20000_k3_ss5_seed42_train,siren,921.0,0.0043770791962742805,0.004430548287928104,86884.5,0.0011220273988546857,0.30833005905151367,0.0032827979713268194,8.686210640608035
sweep-bukin-v3-ratio,2ca7e1d0f0594468bab26069a473af55,trial174_fourier_h12_b1_f16_s1.0_lr2.7e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,10.623030662536621,16.349817276000977,230477.296875,0.016030603044292664,-0.6156764030456543,2233.9216084785485,11.095700416088766
sweep-eggholder-v3-ratio,2cf1c0b82fe34101ac4db5c4b3a35434,trial157_mlp_h12_b2_relu_lr5.0e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,38909.953125,38243.359375,19308510.0,0.054720607783244224,0.10934419929981232,58193212.56174398,11.887072808320951
sweep-bukin-v3-ratio,2e1ba77755914369b7f71c7a5b9de79e,trial110_fourier_h12_b1_f12_s2.3_lr1.8e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,625.0,29.56033706665039,31.986093521118164,134068.578125,0.1168770964158275,0.8907874226570129,1479.3907894262727,12.8
sweep-ackley-v3-ratio,2fccb49011b84ec999fda0deff501ca7,trial051_fourier_h12_b2_f8_s2.4_lr7.7e-03_bs256,FINISHED,ackley_n20000_k3_ss5_seed42_train,fourier,841.0,0.07254695892333984,0.07033143192529678,990.929443359375,0.009663171710985902,0.2934417128562927,0.007047468730707943,9.512485136741974
sweep-bukin-v3-ratio,3096fabbf88348a99d305ba2d0f5a355,trial173_fourier_h12_b1_f16_s1.3_lr2.6e-02_bs64,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,11.723950386047363,49.16272735595703,142715.3125,0.04019815219196597,0.9622646570205688,1647.5302378573606,11.095700416088766
sweep-eggholder-v3-ratio,309991c3f8204ee998a576ad7db9b72e,trial056_mlp_h12_b2_relu_lr2.4e-03_bs64,FINISHED,eggholder_n20000_k3_ss7_seed42_train,mlp,673.0,38333.765625,35906.0625,96397520.0,0.031380960948587576,-0.31945180892944336,93611381.65995607,11.887072808320951
sweep-bukin-v3-ratio,3153b01ed590481190419b6d1dbc0ef2,trial034_fourier_h12_b1_f16_s22.6_lr3.4e-03_bs32,FINISHED,bukin_n20000_k3_ss8_seed42_train,fourier,721.0,416.9718933105469,408.527099609375,548697.6875,0.283665269665093,0.04282649606466293,16421.581788199317,11.095700416088766
